list_name,name,label,governorate,district,subdistrict,community,order
community,C5621,Tanghari,,,SY100500,,
community,C5631,Wardiyeh (Sheikh Badr),,,SY100500,,
community,C5632,Zreika,,,SY100500,,
community,C5646,Baramanet Elmashayekh,,,SY100501,,
community,C5648,Bshamaa,,,SY100501,,
community,C5651,Derdara,,,SY100501,,
community,C5642,Ein Eljoz,,,SY100501,,
community,C5650,Ein Fatima,,,SY100501,,
community,C5652,Hamam Qenniyeh,,,SY100501,,
community,C5653,Jobet Majbar,,,SY100501,,
community,C5656,Kaf Elhamam,,,SY100501,,
community,C5643,Kniseh - Sheikh Bader,,,SY100501,,
community,C5654,Majdal (Baramanet Elmashayekh),,,SY100501,,
community,C5655,Qenniyeh,,,SY100501,,
community,C5644,Raqma,,,SY100501,,
community,C5649,Sorani,,,SY100501,,
community,C5645,Talleh (Baramanet Elmashayekh),,,SY100501,,
community,C5669,Arqub Qamso,,,SY100502,,
community,C5666,Balat (Qumseyyeh),,,SY100502,,
community,C5660,Beit Elodiyeh,,,SY100502,,
community,C5670,Beith Elqlih,,,SY100502,,
community,C5664,Bluzeh - Sheikh Bader,,,SY100502,,
community,C5665,Darti,,,SY100502,,
community,C5662,Jbab - Elsheikh Badr,,,SY100502,,
community,C5663,Kafrun (Qumseyyeh),,,SY100502,,
community,C5671,Maati,,,SY100502,,
community,C5658,Mosheh,,,SY100502,,
community,C5661,Qamsiyeh,,,SY100502,,
community,C5672,Qamsu,,,SY100502,,
community,C5668,Qseibeh  (Qumseyyeh),,,SY100502,,
community,C5657,Safliyeh,,,SY100502,,
community,C5667,Shbubiyeh,,,SY100502,,
community,C5659,Traq,,,SY100502,,
community,C5392,Aliqa,,,SY100601,,
community,C5390,Anaza (Anaza),,,SY100601,,
community,C5389,Beit Jash,,,SY100601,,
community,C5391,Bsarmun,,,SY100601,,
community,C5395,Bustan Elhamam,,,SY100601,,
community,C5384,Derdara - Banyas,,,SY100601,,
community,C5400,Frukhiyeh,,,SY100601,,
community,C5393,Ghansala,,,SY100601,,
community,C5387,Ghorziyeh,,,SY100601,,
community,C5394,Jdideh (Anaza),,,SY100601,,
community,C5388,Kherbet Elsindyana (Anaza),,,SY100601,,
community,C5396,Marana (Anaza),,,SY100601,,
community,C5397,Masiyat,,,SY100601,,
community,C5401,Nahl Elanaza,,,SY100601,,
community,C5398,Namu Eljerd,,,SY100601,,
community,C5386,Shandakha,,,SY100601,,
community,C5385,Ton Eljerd,,,SY100601,,
community,C5399,Wadi Elbarakeh,,,SY100601,,
community,C5416,Amudiyeh (Qadmous),,,SY100602,,
community,C5405,Bab Elnur,,,SY100602,,
community,C5407,Bisqaya,,,SY100602,,
community,C5418,Dweileyeh,,,SY100602,,
community,C5422,Ein Qadib,,,SY100602,,
community,C5408,Ellieyh (Qadmous),,,SY100602,,
community,C5424,Fneiteq,,,SY100602,,
community,C5419,Hatriyeh,,,SY100602,,
community,C5415,Hattaniya,,,SY100602,,
community,C5403,Jamasa Qabliyeh,,,SY100602,,
community,C5421,Jarat Elwadi,,,SY100602,,
community,C5402,Jofin (Qadmous),,,SY100602,,
community,C5426,Kaf Eljaa,,,SY100602,,
community,C5425,Karm Eltin,,,SY100602,,
community,C5412,Kherbet Amudi,,,SY100602,,
community,C5420,Mansura (Qadmous),,,SY100602,,
community,C5417,Mqarmideh,,,SY100602,,
community,C5404,Qadmous,,,SY100602,,
community,C5410,Qdeimseh,,,SY100602,,
community,C5411,Sadana,,,SY100602,,
community,C5413,Salluriyeh,,,SY100602,,
community,C5647,Sanunieh,,,SY100602,,
community,C5414,Shara,,,SY100602,,
community,C5406,Smeihiqa,,,SY100602,,
community,C5409,Tanaka,,,SY100602,,
community,C5423,Wadi Elsaqi,,,SY100602,,
community,C5437,Balaadar,,,SY100603,,
community,C5433,Bamlakha,,,SY100603,,
community,C5427,Beit Othman,,,SY100603,,
community,C5430,Hamam Wasil,,,SY100603,,
community,C5431,Jweiti,,,SY100603,,
community,C5429,Karim (Hamam Wasil),,,SY100603,,
community,C5432,Kherbet Elqabu,,,SY100603,,
community,C5435,Marwiyeh (Hamam Wasil),,,SY100603,,
community,C5630,Sreijes,,,SY100603,,
community,C5436,Ton Elqarq,,,SY100603,,
community,C5438,Western Namu,,,SY100603,,
community,C5428,Zahrat Eljabal,,,SY100603,,
community,C5446,Badoqa,,,SY100604,,
community,C5441,Blusine,,,SY100604,,
community,C5444,Deir Eljerd,,,SY100604,,
community,C5442,Di,,,SY100604,,
community,C5440,Haddada (Tawahin),,,SY100604,,
community,C5447,Kaabiyet Ammar,,,SY100604,,
community,C5443,Nawatif,,,SY100604,,
community,C5445,Ram Terzeh,,,SY100604,,
community,C5439,Tawahin,,,SY100604,,
community,C5721,Abbara,,,SY110100,,
community,C5716,Abu Kabret Al Rashid,,,SY110100,,
community,C6723,Abu Kbee - East,,,SY110100,,
community,C5706,Abu Rajab,,,SY110100,,
community,C5723,Abu Suseh,,,SY110100,,
community,C5720,Adnaniyeh,,,SY110100,,
community,C6749,Al Hafayer,,,SY110100,,
community,C6762,Al Hurriyeh - Ar-Raqqa,,,SY110100,,
community,C6757,Al Khuwayshah,,,SY110100,,
community,C6728,Al Muntazha,,,SY110100,,
community,C6739,Al rafqah - Ar-Raqqa,,,SY110100,,
community,C6765,Al Sheikh Hasan,,,SY110100,,
community,C5729,Andalus,,,SY110100,,
community,C5710,Ar-Raqqa,,,SY110100,,
community,C5678,Assadiya (Ar-Raqqa),,,SY110100,,
community,C5690,Atshana (Ar-Raqqa),,,SY110100,,
community,C5697,Ayuj,,,SY110100,,
community,C5684,Berani,,,SY110100,,
community,C5718,Big Sweidiyeh (Ar-Raqqa),,,SY110100,,
community,C5691,Bir Elhasham,,,SY110100,,
community,C5676,Bir Said,,,SY110100,,
community,C6378,Drubiyeh,,,SY110100,,
community,C5687,Eastern Khayala,,,SY110100,,
community,C5696,Faraa,,,SY110100,,
community,C5693,Fteih (Ar-Raqqa),,,SY110100,,
community,C5728,Ghota,,,SY110100,,
community,C5724,Hadba,,,SY110100,,
community,C6726,Hamrat Ghannam,,,SY110100,,
community,C5704,Hawi Elhawa,,,SY110100,,
community,C5702,Hazimeh,,,SY110100,,
community,C5703,Hettin,,,SY110100,,
community,C5679,Hfeiret Elsoqur,,,SY110100,,
community,C5707,Hilo Abed,,,SY110100,,
community,C5682,Htash,,,SY110100,,
community,C5732,Hweijet Faraj,,,SY110100,,
community,C5713,Jalaa (Ar-Raqqa),,,SY110100,,
community,C5683,Kalta,,,SY110100,,
community,C5740,Kardus,,,SY110100,,
community,C6721,Kasrat Affan,,,SY110100,,
community,C5675,Katuniyeh,,,SY110100,,
community,C5739,Kdeiran,,,SY110100,,
community,C5688,Khayala,,,SY110100,,
community,C6760,Khneiz,,,SY110100,,
community,C5735,Kisret Elsheikh Jomaa,,,SY110100,,
community,C5738,Laqta (Ar-Raqqa),,,SY110100,,
community,C5708,Little Sweidiyeh (Ar-Raqqa),,,SY110100,,
community,C5734,Marj Abu Shareb,,,SY110100,,
community,C5705,Mashrafa (Ar-Raqqa),,,SY110100,,
community,C6377,Middle Kabsh,,,SY110100,,
community,C5736,Milsun,,,SY110100,,
community,C5742,Moezleh (Ar-Raqqa),,,SY110100,,
community,C6725,Mustajid Naqib,,,SY110100,,
community,C6499,Qadiriyeh (Ar-Raqqa),,,SY110100,,
community,C5726,Qahtaniyyeh (Ar-Raqqa),,,SY110100,,
community,C5714,Rabeea (Ar-Raqqa),,,SY110100,,
community,C5699,Raeqqet Samra,,,SY110100,,
community,C5733,Rahmaniya (Ar-Raqqa),,,SY110100,,
community,C5730,Rashid,,,SY110100,,
community,C5725,Rohayat,,,SY110100,,
community,C5677,Royan,,,SY110100,,
community,C5711,Safyan,,,SY110100,,
community,C5719,Sahl (Ar-Raqqa),,,SY110100,,
community,C5695,Shamiyeh,,,SY110100,,
community,C6736,Shanina,,,SY110100,,
community,C5681,Sukariyet Tal Elsamen,,,SY110100,,
community,C5689,Tal Elsamen Dahham,,,SY110100,,
community,C5694,Talet Elansar,,,SY110100,,
community,C5686,Tawi Rumman,,,SY110100,,
community,C5722,Thulth Khneiz,,,SY110100,,
community,C5731,Tishrine (Ar-Raqqa),,,SY110100,,
community,C5712,Tweilah,,,SY110100,,
community,C5700,Um Elhweyeh,,,SY110100,,
community,C5717,Upper Khneiz,,,SY110100,,
community,C5737,Western Kabsh,,,SY110100,,
community,C5727,Western Sahlabiyeh,,,SY110100,,
community,C5673,Widyan,,,SY110100,,
community,C5680,Wihdeh,,,SY110100,,
community,C5741,Yaarub,,,SY110100,,
community,C5692,Yamama (Ar-Raqqa),,,SY110100,,
community,C5701,Yarmuk (Ar-Raqqa),,,SY110100,,
community,C5685,Zahera,,,SY110100,,
community,C5752,Akeirshi,,,SY110101,,
community,C5755,Bir Elsabkhawi,,,SY110101,,
community,C5750,Dalha (Sabka),,,SY110101,,
community,C5753,Hweijet Shnan,,,SY110101,,
community,C5751,Jabli,,,SY110101,,
community,C5756,Masarra,,,SY110101,,
community,C5748,Ojeil,,,SY110101,,
community,C5744,Rabyeh,,,SY110101,,
community,C5746,Raddeh,,,SY110101,,
community,C5754,Rahbi,,,SY110101,,
community,C6718,Ratla ,,,SY110101,,
community,C5747,Sabka,,,SY110101,,
community,C5745,Sfin - Kisret Mohammed Agha,,,SY110101,,
community,C5743,Shamra,,,SY110101,,
community,C6500,Zur Shummar,,,SY110101,,
community,C5761,Abu Touta,,,SY110102,,
community,C6733,Al Abdallah,,,SY110102,,
community,C5764,Al-Hama (Karama),,,SY110102,,
community,C5759,Bader,,,SY110102,,
community,C5758,Baladiya,,,SY110102,,
community,C5773,Baydar - Fatsa Birm,,,SY110102,,
community,C5770,Esmailieh - Fatsa Abdelesmail,,,SY110102,,
community,C5767,Ghassaniyeh (Karama),,,SY110102,,
community,C5763,Hala - Khas Hbal,,,SY110102,,
community,C5769,Hamrat Balasim,,,SY110102,,
community,C6729,Hamrat Buwaityeh,,,SY110102,,
community,C5757,Jdidet Kahit,,,SY110102,,
community,C5760,Jdidet Khabur,,,SY110102,,
community,C5766,Karama (Karama),,,SY110102,,
community,C5775,Leksun,,,SY110102,,
community,C6379,Masaada (Karama),,,SY110102,,
community,C5777,Matab Elburashed,,,SY110102,,
community,C5776,Modar,,,SY110102,,
community,C5762,Nasra (Karama),,,SY110102,,
community,C5765,Ojet Btir,,,SY110102,,
community,C6381,Qadessiyeh (Karama),,,SY110102,,
community,C5772,Qadessiyeh Kajla,,,SY110102,,
community,C5771,Samera - Oweija Hamad Elassaf,,,SY110102,,
community,C5768,Shaher,,,SY110102,,
community,C6380,Shweihan Trifawi,,,SY110102,,
community,C5774,Yarobiyeh - Khas Ejil,,,SY110102,,
community,C6383,Atshana (Maadan),,,SY110103,,
community,C5786,Big Maghalla,,,SY110103,,
community,C5780,Daama,,,SY110103,,
community,C6382,Hamadaniyeh (Maadan),,,SY110103,,
community,C5783,Hardan,,,SY110103,,
community,C5784,Jaber,,,SY110103,,
community,C5778,Khamisiyeh,,,SY110103,,
community,C5785,Little Maghalla,,,SY110103,,
community,C5787,Maadan,,,SY110103,,
community,C5782,Namisa,,,SY110103,,
community,C5781,Sweida (Maadan),,,SY110103,,
community,C5779,Tishrin 6,,,SY110103,,
community,C5800,Abadi,,,SY110200,,
community,C5822,Abatin,,,SY110200,,
community,C5824,Abu Haye,,,SY110200,,
community,C6512,Aljern Alaswad,,,SY110200,,
community,C5802,Ammuriyeh - Tell Abiad,,,SY110200,,
community,C5795,Badi,,,SY110200,,
community,C5809,Banat Ali,,,SY110200,,
community,C5827,Big Yamama,,,SY110200,,
community,C5810,Bir Arab,,,SY110200,,
community,C5808,Bir Asheq,,,SY110200,,
community,C5821,Breighi,,,SY110200,,
community,C6513,Eastern Dik,,,SY110200,,
community,C6514,Ein Al-Arus (Tell Abiad),,,SY110200,,
community,C5791,Elleh,,,SY110200,,
community,C5829,Farja,,,SY110200,,
community,C5805,Hweijet Abdi,,,SY110200,,
community,C5813,Jamailiyeh,,,SY110200,,
community,C5812,Jendawi,,,SY110200,,
community,C6515,Kandal,,,SY110200,,
community,C5819,Khabura,,,SY110200,,
community,C6516,Khafiyeh - Tell Abiad,,,SY110200,,
community,C5799,Kherbet Elfaras (Tell Abiad),,,SY110200,,
community,C5801,Kherbet Elroz,,,SY110200,,
community,C5807,Kinana - Tell Abiad,,,SY110200,,
community,C5825,Lower Qorunful,,,SY110200,,
community,C5828,Mashrafet Elsheikh,,,SY110200,,
community,C5798,Mustadira,,,SY110200,,
community,C5816,Qaysariyeh (Tell Abiad),,,SY110200,,
community,C6517,Qaysoum,,,SY110200,,
community,C5806,Rajm Halawa,,,SY110200,,
community,C5818,Ras Kbir,,,SY110200,,
community,C5804,Rihana - Suna,,,SY110200,,
community,C5817,Saideh - Tell Abiad,,,SY110200,,
community,C5814,Sarajiyeh,,,SY110200,,
community,C5823,Sawsak,,,SY110200,,
community,C5794,Sehrijeh,,,SY110200,,
community,C5789,Shaaleh Mankali,,,SY110200,,
community,C5790,Shreian,,,SY110200,,
community,C5820,Sokkariyeh (Tell Abiad),,,SY110200,,
community,C5797,Tal Akhdar - Tell Abiad,,,SY110200,,
community,C5793,Tal Elkibir,,,SY110200,,
community,C5788,Tal Fandar,,,SY110200,,
community,C5792,Tell Abiad,,,SY110200,,
community,C6783,Thamin AL-Adhar,,,SY110200,,
community,C5796,Upper Tal Ahmar,,,SY110200,,
community,C5815,Western Dik,,,SY110200,,
community,C5830,Western Qassas,,,SY110200,,
community,C5811,Western Zanbaqa,,,SY110200,,
community,C5826,Yabseh - Tell Abiad,,,SY110200,,
community,C5803,Zarzuri,,,SY110200,,
community,C5874,Abu Haya,,,SY110201,,
community,C5881,Abu Haye El Hoz,,,SY110201,,
community,C5885,Akel,,,SY110201,,
community,C6767,Al Ghazli,,,SY110201,,
community,C6768,Al Mushayrfah - Suluk,,,SY110201,,
community,C6507,Alhoz,,,SY110201,,
community,C5873,Alia (Suluk),,,SY110201,,
community,C5863,Al-Malikeyyeh (Suluk),,,SY110201,,
community,C6510,Al-Raqbah,,,SY110201,,
community,C6511,Al-Wastah (Suluk),,,SY110201,,
community,C5867,Arbid,,,SY110201,,
community,C5842,Aslim Elbarashmeh,,,SY110201,,
community,C5877,Atshana Sluk,,,SY110201,,
community,C5870,Aysha,,,SY110201,,
community,C5882,Bab Elkheir (Suluk),,,SY110201,,
community,C5883,Badei Sluk,,,SY110201,,
community,C5856,Big Khweireh,,,SY110201,,
community,C5864,Bir Asi,,,SY110201,,
community,C5878,Bir Elkhafaji,,,SY110201,,
community,C5875,Bir Elmaajleh,,,SY110201,,
community,C5861,Bir Mohmmed Elkhader,,,SY110201,,
community,C5857,Bir Safaak,,,SY110201,,
community,C5866,Bteiman,,,SY110201,,
community,C5858,Bweider,,,SY110201,,
community,C5839,Dadu,,,SY110201,,
community,C5879,Dehiz,,,SY110201,,
community,C5888,Dkheilaniyeh,,,SY110201,,
community,C5836,Eastern Serb,,,SY110201,,
community,C5876,Ghizlan,,,SY110201,,
community,C5889,Ghweilan,,,SY110201,,
community,C5893,Haksha,,,SY110201,,
community,C6319,Hammam At-Turkman,,,SY110201,,
community,C5847,Hawasi,,,SY110201,,
community,C5884,Hiba,,,SY110201,,
community,C5891,Hteil Elhomor,,,SY110201,,
community,C5859,Iweh,,,SY110201,,
community,C5892,Kattar,,,SY110201,,
community,C5850,Katun,,,SY110201,,
community,C5855,Khatuniya Sluk,,,SY110201,,
community,C5833,Kherbet Elnaqa,,,SY110201,,
community,C5840,Kherbet Jreidi,,,SY110201,,
community,C5837,Khneifis (Suluk),,,SY110201,,
community,C5841,Khweitleh,,,SY110201,,
community,C5865,Kisum,,,SY110201,,
community,C5848,Little Khweireh ,,,SY110201,,
community,C5871,Makef,,,SY110201,,
community,C5869,Maleh,,,SY110201,,
community,C6508,Muheisen,,,SY110201,,
community,C5872,Quneitra (Suluk),,,SY110201,,
community,C5853,Rajm Onwah,,,SY110201,,
community,C6509,Ranin,,,SY110201,,
community,C5851,Rgheilan,,,SY110201,,
community,C5852,Shakil,,,SY110201,,
community,C5846,Shalkhi,,,SY110201,,
community,C5854,Shamandur,,,SY110201,,
community,C5887,Sufan,,,SY110201,,
community,C6506,Sukkarieh (Suluk),,,SY110201,,
community,C5843,Suluk,,,SY110201,,
community,C5844,Tal Hammam,,,SY110201,,
community,C5868,Tawil Elshweikh,,,SY110201,,
community,C5880,Thadyen,,,SY110201,,
community,C5832,Thiban (Suluk),,,SY110201,,
community,C5849,Tiba (Suluk),,,SY110201,,
community,C5845,Um Elhayaya,,,SY110201,,
community,C5838,Um Harmal,,,SY110201,,
community,C5835,Zaydi,,,SY110201,,
community,C5834,Zazu,,,SY110201,,
community,C5898,Abu Khorzeh,,,SY110202,,
community,C5917,Abu Misnatein,,,SY110202,,
community,C5914,Abu Nituleh,,,SY110202,,
community,C6504,Abu Serra,,,SY110202,,
community,C5912,Amin,,,SY110202,,
community,C5903,Arida Abu Jarada,,,SY110202,,
community,C5899,Arida Ojeil,,,SY110202,,
community,C5894,Bir Issa,,,SY110202,,
community,C5910,Bir Khat,,,SY110202,,
community,C5905,Ein Issa,,,SY110202,,
community,C5923,Farhaniya,,,SY110202,,
community,C5913,Fatsa,,,SY110202,,
community,C5922,Hanano,,,SY110202,,
community,C5904,Hijazieh,,,SY110202,,
community,C5927,Hisheh (Ein Issa),,,SY110202,,
community,C5915,Jahjah,,,SY110202,,
community,C5918,Kafifeh,,,SY110202,,
community,C5916,Kherbet Elbeida,,,SY110202,,
community,C5906,Kherbet Hadla,,,SY110202,,
community,C6776,Kormaza,,,SY110202,,
community,C5924,Laqta (Ein Issa),,,SY110202,,
community,C5897,Lower Jern Elaswad,,,SY110202,,
community,C6503,Mabuja (Ein Issa),,,SY110202,,
community,C5925,Madlaj,,,SY110202,,
community,C5921,Maghar,,,SY110202,,
community,C6769,Maroda,,,SY110202,,
community,C5928,Mashrafet Elhzzaa,,,SY110202,,
community,C5920,Milsun Ein Issa,,,SY110202,,
community,C5902,Mohra,,,SY110202,,
community,C5926,Mreiran,,,SY110202,,
community,C6502,Mustriha (Ein Issa),,,SY110202,,
community,C6505,Nahit,,,SY110202,,
community,C5900,Nasriyeh (Ein Issa),,,SY110202,,
community,C6778,Qara Sharaf,,,SY110202,,
community,C5896,Sabe Jfar (Ein Issa),,,SY110202,,
community,C5908,Sakhret Elsheikh,,,SY110202,,
community,C5909,Saramda,,,SY110202,,
community,C5911,Sharkrak,,,SY110202,,
community,C6771,Shwaihan,,,SY110202,,
community,C6773,Tarbikh,,,SY110202,,
community,C5895,Umaya (Ein Issa),,,SY110202,,
community,C5919,Wastet Elhijan,,,SY110202,,
community,C5907,Zenbaq,,,SY110202,,
community,C5929,Al-Thawrah (Al-Thawrah),,,SY110300,,
community,C5932,Abu Horaira,,,SY110301,,
community,C5936,Abu Kbee - West ,,,SY110301,,
community,C6720,Al Barouda,,,SY110301,,
community,C6719,Al Hamam - Mansura,,,SY110301,,
community,C6501,Almajar,,,SY110301,,
community,C5949,Bir Abu Kubra,,,SY110301,,
community,C5940,Bir Enbaj,,,SY110301,,
community,C5933,Bir Hadleh,,,SY110301,,
community,C5945,Bir Khattab,,,SY110301,,
community,C5939,Debsi Afnan,,,SY110301,,
community,C5931,Debsi Faraj,,,SY110301,,
community,C5944,Eastern Ghazala,,,SY110301,,
community,C5948,Eastern Zamleh,,,SY110301,,
community,C5943,Emeirat,,,SY110301,,
community,C5953,Fakhikheh,,,SY110301,,
community,C5946,Ghamamiz,,,SY110301,,
community,C5937,Hora (Mansura),,,SY110301,,
community,C5935,Jeidine,,,SY110301,,
community,C5934,Karadi,,,SY110301,,
community,C5941,Krein,,,SY110301,,
community,C5951,Madhir,,,SY110301,,
community,C5942,Mansura (Mansura),,,SY110301,,
community,C5952,Mashrafet Elsaab,,,SY110301,,
community,C5930,Ramthan,,,SY110301,,
community,C5938,Sefsafa (Mansura),,,SY110301,,
community,C5947,Sheib Eldakar,,,SY110301,,
community,C5974,Abu Sakhra,,,SY110302,,
community,C5967,Abu Shamat - Abul Kalat,,,SY110302,,
community,C5989,Ajajiyeh,,,SY110302,,
community,C5971,Badiat Elshoaa,,,SY110302,,
community,C5954,Bir Elatshaneh,,,SY110302,,
community,C5955,Bir Elkhozam,,,SY110302,,
community,C5985,Bir Haj Khalif,,,SY110302,,
community,C5984,Bir Shallal,,,SY110302,,
community,C5980,Bisrawi,,,SY110302,,
community,C5978,Dahweh,,,SY110302,,
community,C5969,Dukhan ,,,SY110302,,
community,C5981,Eastern Jaabar ,,,SY110302,,
community,C5990,Falah Rabu,,,SY110302,,
community,C5977,Hamra (Jurneyyeh),,,SY110302,,
community,C5957,Hazzum,,,SY110302,,
community,C6384,Hurriyeh (Jurneyyeh),,,SY110302,,
community,C5961,Hweijet Halawa,,,SY110302,,
community,C5983,Jeiber,,,SY110302,,
community,C5965,Jurneyyeh (Jurneyyeh),,,SY110302,,
community,C5962,Kanu,,,SY110302,,
community,C6386,Karawan (Jurneyyeh),,,SY110302,,
community,C5964,Khatuniya Eljerniyah,,,SY110302,,
community,C5968,Mahmudli,,,SY110302,,
community,C6385,Mazyuneh,,,SY110302,,
community,C5991,Mjeibnet Elamya,,,SY110302,,
community,C5966,Msheirfet Eljerniyeh,,,SY110302,,
community,C5960,Mweileh (Jurneyyeh),,,SY110302,,
community,C5959,Nafileh,,,SY110302,,
community,C5963,Rajm Elhamam,,,SY110302,,
community,C5975,Ramleh - Jurneyyeh,,,SY110302,,
community,C5979,Safra,,,SY110302,,
community,C5986,Shahid Ellah,,,SY110302,,
community,C5988,Shams Eldin,,,SY110302,,
community,C5972,Tal Othman,,,SY110302,,
community,C5976,Tawi,,,SY110302,,
community,C5987,Thaheriya (Jurneyyeh),,,SY110302,,
community,C5973,Thlath Khrab,,,SY110302,,
community,C5958,Wasta  (Jurneyyeh),,,SY110302,,
community,C5982,Western Jaabar,,,SY110302,,
community,C5956,Zarijiyet Shams Eldin,,,SY110302,,
community,C5994,Atman - Dar'a,,,SY120000,,
community,C5993,Dar'a - Dar'a,,,SY120000,,
community,C5998,Kahil,,,SY120000,,
community,C5999,Nasib,,,SY120000,,
community,C5997,Neimeh,,,SY120000,,
community,C5995,Sayda (Dar'a),,,SY120000,,
community,C5992,Tiba (Dar'a),,,SY120000,,
community,C5996,Um Elmayathen,,,SY120000,,
community,C6006,Abu Katuleh,,,SY120001,,
community,C6002,Busra Esh-Sham,,,SY120001,,
community,C6005,Jemrine,,,SY120001,,
community,C6008,Moraba,,,SY120001,,
community,C6007,Nada,,,SY120001,,
community,C6003,Simej,,,SY120001,,
community,C6004,Smad (Busra Esh-Sham),,,SY120001,,
community,C6001,Smaqiyat,,,SY120001,,
community,C6000,Tisiya,,,SY120001,,
community,C6011,Alma,,,SY120002,,
community,C6009,Eastern Ghariyeh,,,SY120002,,
community,C6012,Kherbet Ghazala,,,SY120002,,
community,C6010,Western Ghariyeh,,,SY120002,,
community,C6023,Abdin (Ash-Shajara),,,SY120003,,
community,C6020,Abu Hartein,,,SY120003,,
community,C6017,Al-Qusayr (Ash-Shajara),,,SY120003,,
community,C6016,Arda,,,SY120003,,
community,C6021,Ash-Shajara,,,SY120003,,
community,C6022,Beit Ara,,,SY120003,,
community,C6014,Ein Thakar,,,SY120003,,
community,C6013,Hit (Ash-Shajara),,,SY120003,,
community,C6024,Jomleh,,,SY120003,,
community,C6025,Koya,,,SY120003,,
community,C6015,Lweiheq,,,SY120003,,
community,C6029,Maariya,,,SY120003,,
community,C6027,Manshiyet Koya,,,SY120003,,
community,C6026,Mseitriyeh,,,SY120003,,
community,C6028,Nafeaa,,,SY120003,,
community,C6018,Sahm El Golan,,,SY120003,,
community,C6019,Shabraq,,,SY120003,,
community,C6031,Abtaa,,,SY120004,,
community,C6030,Dael,,,SY120004,,
community,C6035,Ajami,,,SY120005,,
community,C6705,Amorieh,,,SY120005,,
community,C6704,Auja,,,SY120005,,
community,C6038,Jlein,,,SY120005,,
community,C6522,Kharab Shahem,,,SY120005,,
community,C6703,Kherbet Qais,,,SY120005,,
community,C6706,Masaken Jlein,,,SY120005,,
community,C6039,Mzeireb (Mzeireb),,,SY120005,,
community,C6523,Mzerea,,,SY120005,,
community,C6673,Nabe Elfawar - Mzeireb,,,SY120005,,
community,C6040,Nahj,,,SY120005,,
community,C6036,Tabriyat,,,SY120005,,
community,C6034,Tafas,,,SY120005,,
community,C6033,Tal Shihab,,,SY120005,,
community,C6032,Yadudeh,,,SY120005,,
community,C6037,Zayzun (Mzeireb),,,SY120005,,
community,C6042,Ghasm,,,SY120006,,
community,C6043,Jizeh,,,SY120006,,
community,C6041,Mataeiyeh,,,SY120006,,
community,C6047,Karak,,,SY120007,,
community,C6044,Mseifra,,,SY120007,,
community,C6045,Sahwa,,,SY120007,,
community,C6046,Um Walad,,,SY120007,,
community,C6058,Ankhal,,,SY120200,,
community,C6051,As-Sanamayn,,,SY120200,,
community,C6052,Barqa (As-Sanamayn),,,SY120200,,
community,C6056,Bsir,,,SY120200,,
community,C6054,Eib,,,SY120200,,
community,C6048,Hara (As-Sanamayn),,,SY120200,,
community,C6059,Jidya (As-Sanamayn),,,SY120200,,
community,C6060,Jisri,,,SY120200,,
community,C6063,Kafr Shams,,,SY120200,,
community,C6053,Khebab,,,SY120200,,
community,C6521,Khirbet Al-Surayah,,,SY120200,,
community,C6078,Northern Karim,,,SY120200,,
community,C6050,Qanniyeh (As-Sanamayn),,,SY120200,,
community,C6061,Qayta,,,SY120200,,
community,C6055,Samlin,,,SY120200,,
community,C6057,Tabneh,,,SY120200,,
community,C6062,Western Karim,,,SY120200,,
community,C6049,Zamrin,,,SY120200,,
community,C6075,Bali,,,SY120201,,
community,C6072,Barraq - Masmiyyeh,,,SY120201,,
community,C6073,Bweidan,,,SY120201,,
community,C6077,Maaret Elbeida,,,SY120201,,
community,C6068,Masmiyyeh,,,SY120201,,
community,C6065,Sakra - Masmiyyeh,,,SY120201,,
community,C6387,Sateh Zahnan,,,SY120201,,
community,C6067,Shaara,,,SY120201,,
community,C6069,Shaqraniyeh,,,SY120201,,
community,C6076,Sharae,,,SY120201,,
community,C6074,Sweinmreh (Masmiyyeh),,,SY120201,,
community,C6070,Taf,,,SY120201,,
community,C6066,Um Elqosur,,,SY120201,,
community,C6064,Zbeidiyeh,,,SY120201,,
community,C6084,Alqin - Ghabagheb,,,SY120202,,
community,C6079,Aqraba (Ghabagheb),,,SY120202,,
community,C6081,Deir Eladas,,,SY120202,,
community,C6082,Deir Elbakht,,,SY120202,,
community,C6083,Ghabagheb,,,SY120202,,
community,C6086,Jbab - Ghabagheb,,,SY120202,,
community,C6089,Kafr Nassij,,,SY120202,,
community,C6087,Kammuneh,,,SY120202,,
community,C6080,Mal,,,SY120202,,
community,C6091,Mankat Elhatab,,,SY120202,,
community,C6090,Manshiyet Elsabil,,,SY120202,,
community,C6088,Mothabin,,,SY120202,,
community,C6085,Tiha,,,SY120202,,
community,C6525,Al-Khawabi,,,SY120300,,
community,C6524,Al-Shyahaa,,,SY120300,,
community,C6103,Asem,,,SY120300,,
community,C6105,Bisr Elharir,,,SY120300,,
community,C6104,Bweir,,,SY120300,,
community,C6094,Hamer,,,SY120300,,
community,C6101,Izra,,,SY120300,,
community,C6096,Jadal,,,SY120300,,
community,C6107,Mahjeh,,,SY120300,,
community,C6097,Malzumeh,,,SY120300,,
community,C6110,Masikeh-Lajat,,,SY120300,,
community,C6093,Matleh,,,SY120300,,
community,C6102,Mjeidel (Izra'),,,SY120300,,
community,C6108,Mlihet Elatash,,,SY120300,,
community,C6100,Najih,,,SY120300,,
community,C6109,Qirata (Izra'),,,SY120300,,
